text,labels
نازلة الصبح اعدل الطرحة واتصور ف الاسانسير كالعادة لقيتهم حاطين دي ع المراية 😑 😑 انتو متعرفوش ان المراية دي اهم حاجة ف العمارة 😑 😑 👊,0
خليتنا نقرا التغريدة باسلوب تعليقك 👊 😂,0
"صراحة المفروض عقب هالمسيرات كل واحد ينظف وراه البلونات والمخلفات اللي بالشوارع, واللي ما ينظف يدفع غرامة القاء القاذورات 😒 والله مو غشمرة الموضوع لازم ينحل خربوا شوارع بلدي الجميل 😡 💔",0
جب 👊,0
اقفل ع قلبك كفاية تجرحه 🖐 وتعلقة بحبال امانى تطوحه 😣,0
ليش تحولين النقاش الى طعن وسب بلاعراض وسب الوالدين. مراح اسب امك او اهلك لان اعرف مالهم دخل في جهلك وقلة ادبك. يا ام الصنان 🤢 😷 تعلمي النقاش وتركي الفتنه الطائفيه. لقد امتلئ القاع. انتي مريضه يا ام الصنان 🤢 😷,1
يعني الاهلي واقع ومفنس ومنهار تيجي انت وتكعبل نفسك يا مختل يا ابن كوم الاحابي ربنا ينتقم منكادعم جروس,1
اليمن مدمر منذ تولي صالح الحكم 😁. بالنسبة للحوثيين عرض جدول اعمال للرياض لاكن تعرض للجزمة لانهم فاشلين لايعتمد عليهم قرود الكهوف 👞. باختصار اهل الجنوب اليمني شرفاء ورجال واهل الشمال خونة ومطايا وجهلاء وسذج ومتخلفين. قريبا سوف نفصل الجنوب .ونسلم الشمال لطارق. انتهى 😔,1
وكما قيل فى الغزل يا عرة الحبايب يا تربيه الزرايب يا ابن ال او يا بنت الو ه.,1
ياساتر 😷 كس وجهه,1
تعليق الدراسهراحت السنه وكلها تعليقاتتراكمت الاختبارات علينا 🙄 🔪,0
بايع الكليجا 😠 استغفر الله البنات كانوا مره اوفر 😉 بس صراحه هو مزيون 😂,0
بتمنا من ربنا 🤢 وانا قاعد كده مش عارف اتحرق 😔 حبيبي يدخل عليه ☺ ️ يقعد معايا براحتنه ♥ ️ ابص في عنيه براحتي امسك ايده جامد ✊ وبصوت عالي اقوله بحبك A 😍,0
بدون اي كلام واي نقاش رح تابعه 🙂 🔪,0
الثورة دي ما حقت زول ولا بتاعت تجمع المهنيين عشان لمن تزعل منهم تحرد القيادة و ترجع بيتك كويس يا حلو ياظريف يا منعنع انت.,1
"يا كذابه يا بنت الكذابين بكيت من الضحك على هالفيد, بعتمده بكل مره ازعل فيها ✔ ️ 💙.",1
صراحه لا تعليق. 😴 👎,0
اهو مسميش دبش يا جماعه 😂 😌 👊,0
مين مفهم الناس انو لازم نلبس احلى حاجة ع الجامعة 🐸 ع فكرة بتقدر تيجي ع الجامعة شبشب,0
اي ظرايب يا ماما لاتضحكيني وانا مابغي اضحك 😂 بعدين الخلاء انا ماتناقش مع بنت مش محترمه الفاظك زباله 😷 😷,1
يا حماري يا حماري يا حماري يا حماري يا حماري يا حماري,1
الله يقطع اذنك يابنت فهد 🖕 🔪,1
اخر 💩,1
انا برا الموضوع لو سمحتي 😊 👊,0
مع ان ودي انصحك باجهزة هواوي وسوني اثنينهم مره كويسين 🙉 ✨.,0
بايع الكليجا ياخي اللي رافعه الجوال في وجهه ومصورته وشايفه انه شايفها مااستحيت? ماحسيتيها ثقيلة على نفسك 👎 وبصراحه هو المفروض بعد ماشاف صوره انتشرت ماعاد يجي عالجنادرية يحط احط مكانه اسلم له,0
طب والصحاب! 🐸 -صحاب مين ياعم دول بيخافو يعملولي لايكات لاجيب اكتر منهم 💔 😂 😂,0
خليكن ع الخاص 😒 عم تتمعشقو مع بعض 🐸 تمعشقوا تمعشقوا 😂 نهايتكم اغنية عراقية وسيجارة 😇 و ندم و انتحار 💔 اه نسيت وبلوك كمان 😂 🏃 💃 ✌,1
"من اجمل الاوامر اللي اتلقاها بصدر رحب ""على السادة المسافرين ربط الاحزمة"" مستعد اربط رقبتي بسلسله بس انت حرك بدي اسافر.! 💔 🐸 🌚",0
الى متى? يا مجلس الفلس يا حكومة الفلس مافيكم رجل هز طوله عشان هل حالات الانسانيه بس فالحين تضحكون بالقاعه و تخلصون معاملات.,1
خياس 🤢,0
بلاغ وبس 😠,0
تشم ايه دنا بلاستيك 😤 😻,0
يا واد يا اوزعه يا احمراني انت 😂 😂,1
امير القلوب والاخلاق تريكه 😍 عشان يعلمه صح ازاى يتشرطوا ع الاهلى 😠,0
انا ما اروح الجنادرية بسبب هالمصخره تجمعوا عليه كانهم ذبان وما خيلوا واستحوا ولا شي 😷 😷,1
روح يا ناشط يا مستقلان شاء الله بتنشل انت وامك ووالديك اذا كاذب. وانت من قلبك بتعرف انك كاذب. والصهريج لفيلق الشام. وهنن اللي عم يطالبوا فيه. واحتيملات نيوز. وكابوس جرابلس هنن اللي نشروا,1
ه يمكن احسن من وجهك 😷,1
ايش هالدخول القوي يلعن خدودك? بعدين تعالي ياقوية العين تتكلمين عن الطول بكل مره كان طولك تعدى 150 بنت منال بجيحه 👎 💔,1
👊 من يومك ما عندك سالفه,0
رجال فانز فنانات 🤮 😷,0
وصحيت على الم فضيع 😩 😣 😣 💔 💔,0
اوح جبهتي وين غدت 😤 💔,0
طيب لاعبكم الكلب عبدالله الفهد عطب فيلانويفا. بيغيب ثلاث اسابيع 😒 👊,1
اكره اني اجوع الصبح لاني اكره افطر ولان اكره اقوم اسوي شي اه بس 🔪 💔,0
الله يسامح اللي سمح للحريم يدخلون الملعب 😩 😂 منظر مقرف 😷,1
🥛 🐄 ركن الحليب ومنتجاته 🐄 🥛 فصل البطاريق 🐧 اشراف معلمة الفصلا ندى الجوفان 🌺,1
الجنادرية 🤮...,0
وشذا النشبه ذي 🤺. من فتح البيك فرع في الخرج وهذا حالنا معك اوامر وتسلط 😡 تراه بروستد لايغرك,0
واكثر اللي فيه خرفان 🙄 🐑,1
"اختي قمرها ف السابع قبل اسبوع ملكت علئ ولد عمي يحبو بعض, اختي الثانيه بعد تزوجت عن حب قمرها ف السابع بعد, انا حاكم الاول ف السابع بس ماداني طاري الزواج اعوذ بالله منه ومن طاريه 😷.",0
عفو تعف نسائكم ✋ فيه ابلغ من هالقول واوضح!? تتغزلون بالحريم وهم يسون زيكم 👎 بايع الكليجا,0
مش كفايه مجوعني بصور اكلك. اهو نفسي راحت للرموش وهبوظ الدايت 😤 😤,0
ه 👊 💕 💕,0
بركاتك يا لول يا ابن الفقريه 😂 😂,1
يعني اذا بعض الهمج غلطوا تغلطي وراهم 😂 👊,1
😈 😲 😂 احا دا شكله عايز يتناك مع مراته ابن القحبه ديوث بيعرض مراته وبيقولها قوليلهم تعالو نيكوني 👊 🔥,1
"ابراهيم المنيف اخر شي بيقول الله يلوم اللي يلومكم يابنات, انا ولد وتخرفنت معاه 😣 ❤ ️ ❤ ️ بايع الكليجه",1
لو امطرت السماء شرفا 💧 💧 لرفع حكام العرب المظلات ☔ 👎 👎,1
الله يحرقك يا مقهوي يا ناعم يا كلب,1
اخ 😤 خ ت 💨 💨 ف 6ليگ تنزل الفيديوه وفيه اهانه لزعيمنا مٰ ❧ • نٚ واحد حقير مٰ ❧ • نٚ ابوه حتى يسب ويشتم هذا النذل التافه,1
"مدري عنها جميله ولا لا! اصلا من جمال زواج يعني اني 🤮, بس ابغى اشارك واقهر بعض الناس 🤪",0
بايع الكليجايع عليكم ي مخفات يارخيصات الله يخلف ع اهاليكم الوحده لاعاد تفكر لاباهلها ولابربها اهم شي تتبع غريزتها 🤢 😷 ا...,1
واغسلوا سنانكم واشربوا اللبن قبل ماتناموا ياماسريين 🐸 🐸,0
يا حقير يا واطي يا داعر يا روكي لوليتش قاعد يلعب مصارعة 5 كورة يضرب فيها وما ياخذ عليها كرت ولا حتى فاول!,1
جيش ابوشحاطه علي كثر مادعس عليه الاسرائيلي يرد حنضرب بالوقت والمكان المناسب .العن ابوشكلك لك 70 سنه يابوشحاطه ترددها ماتت اجيال وري اجيال. صحيح لما قالوا جيس ابوشحاطه درع حمايه لاسرائيل العن ابو اشكالكم لادين ولا كرامه ولاشرف 🤣 👞 👞 🐖 🐖 😷,1
"على زق يا عبد يا قذر يا وصخ يا واطي يا جحش وجميع ما في المعجم العربي من قذارة اعتبرني وضعتها هنا, تقبل مروري",1
متفقين ان السيسي بيعدم الطبقه الفقيره 😤,1
راك قلتها قنوات العار 😷 😷 😝 وش يجيك منهم,1
داليا مبارك مدري ليش الاغلب ناقدها! الله يوفقها ماسوت عيب 😤 🙇 ♀ ️ حلالها ملالها,0
وانت مال مامتك اوضحالك حاضر اوضحها وانت مال امك يا سخيف يا بارد الخطيب اصلا مبيقعدش غير جنب الناس المحترمه وطبعا دى حاجه انت متعرفهاش وبعدين انت بتتريق ع المرض والله والله مش بحب ادعى ع حد بس ربنا يديك وجعه علشان تبقى تتريق حلو,1
👊 🤛 يعني اسلوب وتميلح والله حلقك ضايع,0
